0.000000  2.013503e-05  4.498943e-05  3.303318e-06
0.010000  2.008602e-05  4.532663e-05  3.045672e-06
0.020000  2.015442e-05  4.502582e-05  3.294520e-06
0.030000  2.011147e-05  4.531851e-05  3.112994e-06
0.040000  2.017079e-05  4.512183e-05  3.168249e-06
0.050000  2.013838e-05  4.530516e-05  3.207756e-06
0.060000  2.018958e-05  4.517023e-05  3.144984e-06
0.070000  2.016128e-05  4.532948e-05  3.228319e-06
0.080000  2.020966e-05  4.521453e-05  3.096640e-06
0.090000  2.018851e-05  4.530701e-05  3.370547e-06
0.100000  2.022385e-05  4.532306e-05  2.974963e-06
0.110000  2.021529e-05  4.530219e-05  3.500024e-06
0.120000  2.024515e-05  4.535946e-05  2.934890e-06
0.130000  2.023345e-05  4.531343e-05  3.525224e-06
0.140000  2.026542e-05  4.540420e-05  2.867364e-06
0.150000  2.025780e-05  4.530820e-05  3.614599e-06
0.160000  2.028169e-05  4.549927e-05  2.766777e-06
0.170000  2.028291e-05  4.530262e-05  3.675198e-06
0.180000  2.030864e-05  4.552320e-05  2.758086e-06
0.190000  2.029247e-05  4.534884e-05  3.626531e-06
0.200000  2.033576e-05  4.556353e-05  2.801022e-06
0.210000  2.031889e-05  4.534168e-05  3.714172e-06
0.220000  2.035061e-05  4.566058e-05  2.798762e-06
0.230000  2.033493e-05  4.535679e-05  3.682367e-06
0.240000  2.038728e-05  4.566624e-05  2.907910e-06
0.250000  2.033831e-05  4.540986e-05  3.601518e-06
0.260000  2.041519e-05  4.571077e-05  2.983354e-06
0.270000  2.036151e-05  4.540513e-05  3.622483e-06
0.280000  2.042995e-05  4.578870e-05  3.002286e-06
0.290000  2.038037e-05  4.539947e-05  3.595084e-06
0.300000  2.046465e-05  4.580315e-05  3.098016e-06
0.310000  2.037748e-05  4.544284e-05  3.482092e-06
0.320000  2.049804e-05  4.582629e-05  3.149605e-06
0.330000  2.040174e-05  4.544653e-05  3.471776e-06
0.340000  2.050611e-05  4.590214e-05  3.089728e-06
0.350000  2.042554e-05  4.546051e-05  3.472784e-06
0.360000  2.054096e-05  4.589977e-05  3.146063e-06
0.370000  2.042696e-05  4.553045e-05  3.402553e-06
0.380000  2.056417e-05  4.589913e-05  3.152033e-06
0.390000  2.045743e-05  4.555685e-05  3.438214e-06
0.400000  2.056068e-05  4.593669e-05  3.037834e-06
0.410000  2.049002e-05  4.558743e-05  3.438628e-06
0.420000  2.058574e-05  4.588122e-05  3.001030e-06
0.430000  2.050148e-05  4.567089e-05  3.377097e-06
0.440000  2.060725e-05  4.582410e-05  2.953482e-06
0.450000  2.053529e-05  4.574473e-05  3.383797e-06
